instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hr,Recency
2817,2011-05-02,2,0,5,0,1,1,1,0.44,0.4394,0.88,0.1045,3,59,62,6,609
2818,2011-05-02,2,0,5,0,1,1,2,0.46,0.4545,0.82,0.3284,16,193,209,7,609
2819,2011-05-02,2,0,5,0,1,1,2,0.48,0.4697,0.77,0.2239,21,350,371,8,609
2820,2011-05-02,2,0,5,0,1,1,2,0.5,0.4848,0.77,0.2836,41,131,172,9,609
2821,2011-05-02,2,0,5,0,1,1,2,0.54,0.5152,0.77,0.2239,31,77,108,10,609
2822,2011-05-02,2,0,5,0,1,1,1,0.58,0.5455,0.73,0.2985,34,96,130,11,609
2823,2011-05-02,2,0,5,0,1,1,1,0.62,0.6061,0.69,0.2239,40,147,187,12,609
2824,2011-05-02,2,0,5,0,1,1,2,0.62,0.6061,0.69,0.194,51,119,170,13,609
2825,2011-05-02,2,0,5,0,1,1,1,0.64,0.6061,0.69,0.2239,48,133,181,14,609
2826,2011-05-02,2,0,5,0,1,1,1,0.66,0.6212,0.61,0.194,45,110,155,15,609
2827,2011-05-02,2,0,5,0,1,1,1,0.66,0.6212,0.61,0.2239,49,220,269,16,609
2828,2011-05-02,2,0,5,0,1,1,1,0.66,0.6212,0.65,0.194,65,472,537,17,609
2829,2011-05-02,2,0,5,0,1,1,2,0.64,0.6061,0.65,0.194,68,450,518,18,609
2830,2011-05-02,2,0,5,0,1,1,2,0.62,0.6061,0.69,0.1343,46,268,314,19,609
2831,2011-05-02,2,0,5,0,1,1,2,0.62,0.6061,0.69,0.1343,44,174,218,20,609
2832,2011-05-02,2,0,5,0,1,1,2,0.6,0.5909,0.73,0.1045,54,178,232,21,609
2833,2011-05-02,2,0,5,0,1,1,2,0.6,0.5909,0.73,0.194,28,97,125,22,609
2834,2011-05-02,2,0,5,0,1,1,2,0.56,0.5303,0.83,0.194,16,48,64,23,609
2835,2011-05-03,2,0,5,0,2,1,2,0.56,0.5303,0.83,0.2239,0,16,16,0,608
2836,2011-05-03,2,0,5,0,2,1,2,0.56,0.5303,0.78,0.2537,0,14,14,1,608
2837,2011-05-03,2,0,5,0,2,1,2,0.56,0.5303,0.78,0.2537,0,5,5,2,608
2838,2011-05-03,2,0,5,0,2,1,1,0.54,0.5152,0.83,0.2836,0,2,2,3,608
2839,2011-05-03,2,0,5,0,2,1,1,0.52,0.5,0.88,0.2239,3,1,4,4,608
2840,2011-05-03,2,0,5,0,2,1,1,0.52,0.5,0.88,0.1343,0,14,14,5,608
2841,2011-05-03,2,0,5,0,2,1,2,0.52,0.5,0.94,0.1642,7,102,109,6,608
2842,2011-05-03,2,0,5,0,2,1,2,0.54,0.5152,0.88,0.2239,17,248,265,7,608
2843,2011-05-03,2,0,5,0,2,1,2,0.56,0.5303,0.83,0.2836,24,435,459,8,608
2844,2011-05-03,2,0,5,0,2,1,2,0.6,0.5758,0.78,0.3582,29,157,186,9,608
2845,2011-05-03,2,0,5,0,2,1,2,0.64,0.6061,0.69,0.3582,36,91,127,10,608
2846,2011-05-03,2,0,5,0,2,1,2,0.66,0.6212,0.65,0.3284,20,120,140,11,608
2847,2011-05-03,2,0,5,0,2,1,2,0.68,0.6364,0.61,0.4925,48,169,217,12,608
2848,2011-05-03,2,0,5,0,2,1,2,0.7,0.6515,0.58,0.6119,50,144,194,13,608
2849,2011-05-03,2,0,5,0,2,1,2,0.7,0.6515,0.58,0.5224,36,122,158,14,608
2850,2011-05-03,2,0,5,0,2,1,2,0.7,0.6515,0.58,0.4478,37,117,154,15,608
2851,2011-05-03,2,0,5,0,2,1,1,0.72,0.6667,0.54,0.4627,46,225,271,16,608
2852,2011-05-03,2,0,5,0,2,1,1,0.7,0.6515,0.54,0.4627,53,464,517,17,608
2853,2011-05-03,2,0,5,0,2,1,1,0.7,0.6515,0.48,0.4179,59,485,544,18,608
2854,2011-05-03,2,0,5,0,2,1,1,0.68,0.6364,0.57,0.3582,42,323,365,19,608
2855,2011-05-03,2,0,5,0,2,1,1,0.66,0.6212,0.61,0.194,28,262,290,20,608
2856,2011-05-03,2,0,5,0,2,1,2,0.64,0.6212,0.61,0.4478,42,183,225,21,608
2857,2011-05-03,2,0,5,0,2,1,2,0.58,0.5455,0.6,0.3881,14,99,113,22,608
2858,2011-05-03,2,0,5,0,2,1,2,0.56,0.5303,0.68,0.3284,12,50,62,23,608
2859,2011-05-04,2,0,5,0,3,1,3,0.52,0.5,0.77,0.1642,5,22,27,0,607
2860,2011-05-04,2,0,5,0,3,1,3,0.5,0.4848,0.82,0.2836,1,6,7,1,607
2861,2011-05-04,2,0,5,0,3,1,3,0.5,0.4848,0.82,0.2836,0,4,4,2,607
2862,2011-05-04,2,0,5,0,3,1,3,0.42,0.4242,0.88,0.5224,0,1,1,3,607
2863,2011-05-04,2,0,5,0,3,1,3,0.38,0.3939,0.94,0.3284,1,2,3,4,607
2864,2011-05-04,2,0,5,0,3,1,3,0.36,0.3333,0.87,0.3284,1,8,9,5,607
2865,2011-05-04,2,0,5,0,3,1,3,0.34,0.303,0.93,0.3881,0,21,21,6,607
2866,2011-05-04,2,0,5,0,3,1,3,0.34,0.303,0.93,0.3582,6,46,52,7,607
2867,2011-05-04,2,0,5,0,3,1,3,0.34,0.303,0.93,0.3881,5,74,79,8,607
2868,2011-05-04,2,0,5,0,3,1,3,0.34,0.303,0.93,0.3582,5,35,40,9,607
2869,2011-05-04,2,0,5,0,3,1,2,0.34,0.3182,0.93,0.2836,5,26,31,10,607
2870,2011-05-04,2,0,5,0,3,1,1,0.4,0.4091,0.82,0.3284,3,69,72,11,607
2871,2011-05-04,2,0,5,0,3,1,2,0.44,0.4394,0.62,0.3582,19,105,124,12,607
2872,2011-05-04,2,0,5,0,3,1,2,0.46,0.4545,0.59,0.4478,15,128,143,13,607
2873,2011-05-04,2,0,5,0,3,1,1,0.5,0.4848,0.51,0.3881,13,94,107,14,607
2874,2011-05-04,2,0,5,0,3,1,1,0.48,0.4697,0.51,0.4179,22,107,129,15,607
2875,2011-05-04,2,0,5,0,3,1,1,0.5,0.4848,0.45,0.4627,22,173,195,16,607
2876,2011-05-04,2,0,5,0,3,1,1,0.4,0.4091,0.71,0.2537,22,388,410,17,607
2877,2011-05-04,2,0,5,0,3,1,1,0.42,0.4242,0.67,0.2537,29,367,396,18,607
2878,2011-05-04,2,0,5,0,3,1,1,0.42,0.4242,0.58,0.3582,30,266,296,19,607
2879,2011-05-04,2,0,5,0,3,1,1,0.4,0.4091,0.62,0.3284,17,174,191,20,607
2880,2011-05-04,2,0,5,0,3,1,1,0.4,0.4091,0.62,0.1642,17,133,150,21,607
2881,2011-05-04,2,0,5,0,3,1,1,0.38,0.3939,0.62,0.2239,9,80,89,22,607
2882,2011-05-04,2,0,5,0,3,1,1,0.36,0.3485,0.62,0.2239,8,49,57,23,607
2883,2011-05-05,2,0,5,0,4,1,1,0.36,0.3485,0.66,0.194,4,23,27,0,606
2884,2011-05-05,2,0,5,0,4,1,1,0.34,0.3333,0.71,0.194,4,6,10,1,606
2885,2011-05-05,2,0,5,0,4,1,1,0.34,0.3182,0.66,0.2239,1,4,5,2,606
2886,2011-05-05,2,0,5,0,4,1,1,0.34,0.3182,0.66,0.2537,0,4,4,3,606
2887,2011-05-05,2,0,5,0,4,1,1,0.34,0.3182,0.66,0.2537,4,3,7,4,606
2888,2011-05-05,2,0,5,0,4,1,1,0.34,0.3182,0.66,0.2537,1,29,30,5,606
2889,2011-05-05,2,0,5,0,4,1,1,0.34,0.3182,0.66,0.2537,3,86,89,6,606
2890,2011-05-05,2,0,5,0,4,1,1,0.38,0.3939,0.58,0.2537,16,255,271,7,606
2891,2011-05-05,2,0,5,0,4,1,1,0.42,0.4242,0.5,0.2537,25,415,440,8,606
2892,2011-05-05,2,0,5,0,4,1,1,0.46,0.4545,0.44,0.2836,20,164,184,9,606
2893,2011-05-05,2,0,5,0,4,1,1,0.5,0.4848,0.39,0.2836,30,98,128,10,606
2894,2011-05-05,2,0,5,0,4,1,1,0.52,0.5,0.36,0.4478,43,105,148,11,606
2895,2011-05-05,2,0,5,0,4,1,1,0.52,0.5,0.34,0.3582,27,169,196,12,606
2896,2011-05-05,2,0,5,0,4,1,1,0.54,0.5152,0.3,0.5821,50,142,192,13,606
2897,2011-05-05,2,0,5,0,4,1,1,0.54,0.5152,0.28,0.4478,19,135,154,14,606
2898,2011-05-05,2,0,5,0,4,1,1,0.56,0.5303,0.26,0.4925,27,120,147,15,606
2899,2011-05-05,2,0,5,0,4,1,1,0.58,0.5455,0.24,0.4179,36,233,269,16,606
2900,2011-05-05,2,0,5,0,4,1,1,0.56,0.5303,0.26,0.3881,66,467,533,17,606
2901,2011-05-05,2,0,5,0,4,1,1,0.56,0.5303,0.26,0.2836,64,456,520,18,606
2902,2011-05-05,2,0,5,0,4,1,1,0.54,0.5152,0.28,0.2239,56,305,361,19,606
2903,2011-05-05,2,0,5,0,4,1,1,0.5,0.4848,0.34,0.1642,33,225,258,20,606
2904,2011-05-05,2,0,5,0,4,1,1,0.5,0.4848,0.36,0.194,39,141,180,21,606
2905,2011-05-05,2,0,5,0,4,1,1,0.48,0.4697,0.39,0.194,30,135,165,22,606
2906,2011-05-05,2,0,5,0,4,1,1,0.46,0.4545,0.41,0.194,16,99,115,23,606
2907,2011-05-06,2,0,5,0,5,1,1,0.44,0.4394,0.44,0.1642,13,43,56,0,605
2908,2011-05-06,2,0,5,0,5,1,1,0.4,0.4091,0.62,0.1642,8,24,32,1,605
2909,2011-05-06,2,0,5,0,5,1,1,0.38,0.3939,0.62,0.1045,1,15,16,2,605
2910,2011-05-06,2,0,5,0,5,1,1,0.36,0.3636,0.71,0.1045,3,6,9,3,605
2911,2011-05-06,2,0,5,0,5,1,1,0.36,0.3636,0.71,0.1045,0,1,1,4,605
2912,2011-05-06,2,0,5,0,5,1,1,0.34,0.3485,0.81,0.1045,0,16,16,5,605
2913,2011-05-06,2,0,5,0,5,1,1,0.36,0.3636,0.81,0.0896,8,74,82,6,605
2914,2011-05-06,2,0,5,0,5,1,1,0.4,0.4091,0.82,0.194,20,202,222,7,605
2915,2011-05-06,2,0,5,0,5,1,1,0.42,0.4242,0.77,0.2537,35,415,450,8,605
2916,2011-05-06,2,0,5,0,5,1,1,0.46,0.4545,0.67,0.2836,27,161,188,9,605
2917,2011-05-06,2,0,5,0,5,1,2,0.54,0.5152,0.49,0.3284,30,97,127,10,605
2918,2011-05-06,2,0,5,0,5,1,2,0.54,0.5152,0.49,0.3284,42,123,165,11,605
2919,2011-05-06,2,0,5,0,5,1,1,0.56,0.5303,0.49,0.3582,48,198,246,12,605
2920,2011-05-06,2,0,5,0,5,1,1,0.58,0.5455,0.4,0.3284,71,182,253,13,605
2921,2011-05-06,2,0,5,0,5,1,1,0.6,0.6212,0.4,0.4478,86,127,213,14,605
2922,2011-05-06,2,0,5,0,5,1,1,0.6,0.6212,0.38,0.3881,89,171,260,15,605
2923,2011-05-06,2,0,5,0,5,1,1,0.6,0.6212,0.4,0.2537,82,262,344,16,605
2924,2011-05-06,2,0,5,0,5,1,1,0.58,0.5455,0.4,0.3582,83,470,553,17,605
2925,2011-05-06,2,0,5,0,5,1,3,0.54,0.5152,0.52,0.3582,85,385,470,18,605
2926,2011-05-06,2,0,5,0,5,1,3,0.54,0.5152,0.52,0.3582,39,253,292,19,605
2927,2011-05-06,2,0,5,0,5,1,1,0.52,0.5,0.48,0.1045,29,161,190,20,605
2928,2011-05-06,2,0,5,0,5,1,1,0.48,0.4697,0.67,0.1343,22,130,152,21,605
2929,2011-05-06,2,0,5,0,5,1,1,0.46,0.4545,0.72,0.2239,46,105,151,22,605
2930,2011-05-06,2,0,5,0,5,1,1,0.44,0.4394,0.82,0.1343,27,93,120,23,605
2931,2011-05-07,2,0,5,0,6,0,1,0.42,0.4242,0.82,0.1343,10,76,86,0,604
2932,2011-05-07,2,0,5,0,6,0,1,0.42,0.4242,0.82,0.1045,8,50,58,1,604
2933,2011-05-07,2,0,5,0,6,0,1,0.42,0.4242,0.82,0.0896,5,47,52,2,604
2934,2011-05-07,2,0,5,0,6,0,1,0.42,0.4242,0.77,0.0896,9,9,18,3,604
2935,2011-05-07,2,0,5,0,6,0,1,0.4,0.4091,0.82,0.1045,1,4,5,4,604
2936,2011-05-07,2,0,5,0,6,0,1,0.46,0.4545,0.59,0.1343,4,3,7,5,604
2937,2011-05-07,2,0,5,0,6,0,1,0.42,0.4242,0.77,0.0896,1,12,13,6,604
2938,2011-05-07,2,0,5,0,6,0,1,0.48,0.4697,0.59,0.194,8,32,40,7,604
2939,2011-05-07,2,0,5,0,6,0,1,0.52,0.5,0.52,0.194,19,96,115,8,604
2940,2011-05-07,2,0,5,0,6,0,1,0.54,0.5152,0.49,0.2836,54,164,218,9,604
2941,2011-05-07,2,0,5,0,6,0,1,0.56,0.5303,0.49,0.2985,90,208,298,10,604
2942,2011-05-07,2,0,5,0,6,0,1,0.56,0.5303,0.43,0.194,132,215,347,11,604
2943,2011-05-07,2,0,5,0,6,0,1,0.6,0.6212,0.4,0.194,129,244,373,12,604
2944,2011-05-07,2,0,5,0,6,0,1,0.6,0.6212,0.35,0.2836,196,240,436,13,604
2945,2011-05-07,2,0,5,0,6,0,3,0.6,0.6212,0.35,0.1642,143,235,378,14,604
2946,2011-05-07,2,0,5,0,6,0,1,0.6,0.6212,0.38,0.2537,148,230,378,15,604
2947,2011-05-07,2,0,5,0,6,0,1,0.6,0.6212,0.38,0.194,119,223,342,16,604
2948,2011-05-07,2,0,5,0,6,0,1,0.58,0.5455,0.4,0.2239,138,216,354,17,604
2949,2011-05-07,2,0,5,0,6,0,1,0.58,0.5455,0.37,0.1642,114,175,289,18,604
2950,2011-05-07,2,0,5,0,6,0,1,0.56,0.5303,0.43,0.194,88,179,267,19,604
2951,2011-05-07,2,0,5,0,6,0,1,0.56,0.5303,0.43,0.1343,82,137,219,20,604
2952,2011-05-07,2,0,5,0,6,0,1,0.54,0.5152,0.49,0.2239,58,124,182,21,604
2953,2011-05-07,2,0,5,0,6,0,1,0.54,0.5152,0.49,0.194,26,94,120,22,604
2954,2011-05-07,2,0,5,0,6,0,1,0.5,0.4848,0.59,0.1045,30,89,119,23,604
2955,2011-05-08,2,0,5,0,0,0,2,0.5,0.4848,0.59,0.1045,22,78,100,0,603
2956,2011-05-08,2,0,5,0,0,0,2,0.52,0.5,0.55,0.194,8,56,64,1,603
2957,2011-05-08,2,0,5,0,0,0,1,0.48,0.4697,0.63,0.194,17,42,59,2,603
2958,2011-05-08,2,0,5,0,0,0,1,0.46,0.4545,0.72,0.0896,10,21,31,3,603
2959,2011-05-08,2,0,5,0,0,0,1,0.42,0.4242,0.82,0.194,2,8,10,4,603
2960,2011-05-08,2,0,5,0,0,0,2,0.44,0.4394,0.77,0.194,0,5,5,5,603
2961,2011-05-08,2,0,5,0,0,0,2,0.44,0.4394,0.82,0.194,2,4,6,6,603
2962,2011-05-08,2,0,5,0,0,0,2,0.46,0.4545,0.82,0.194,8,15,23,7,603
2963,2011-05-08,2,0,5,0,0,0,1,0.52,0.5,0.63,0.1343,28,58,86,8,603
2964,2011-05-08,2,0,5,0,0,0,1,0.56,0.5303,0.52,0.2239,48,112,160,9,603
2965,2011-05-08,2,0,5,0,0,0,1,0.58,0.5455,0.49,0.1343,91,153,244,10,603
2966,2011-05-08,2,0,5,0,0,0,1,0.58,0.5455,0.49,0.0896,142,198,340,11,603
2967,2011-05-08,2,0,5,0,0,0,1,0.6,0.6212,0.46,0.0896,139,243,382,12,603
2968,2011-05-08,2,0,5,0,0,0,1,0.6,0.6212,0.49,0.1343,166,224,390,13,603
2969,2011-05-08,2,0,5,0,0,0,1,0.6,0.6212,0.49,0.194,126,240,366,14,603
2970,2011-05-08,2,0,5,0,0,0,1,0.6,0.6212,0.49,0.194,128,230,358,15,603
2971,2011-05-08,2,0,5,0,0,0,1,0.6,0.6212,0.46,0.1045,122,263,385,16,603
2972,2011-05-08,2,0,5,0,0,0,3,0.58,0.5455,0.49,0.2836,106,245,351,17,603
2973,2011-05-08,2,0,5,0,0,0,1,0.58,0.5455,0.49,0.194,63,205,268,18,603
2974,2011-05-08,2,0,5,0,0,0,1,0.56,0.5303,0.64,0.194,61,178,239,19,603
2975,2011-05-08,2,0,5,0,0,0,1,0.52,0.5,0.77,0.1343,42,132,174,20,603
2976,2011-05-08,2,0,5,0,0,0,1,0.52,0.5,0.77,0.0896,32,95,127,21,603
2977,2011-05-08,2,0,5,0,0,0,1,0.5,0.4848,0.88,0.0896,29,86,115,22,603
2978,2011-05-08,2,0,5,0,0,0,1,0.46,0.4545,0.88,0.0896,9,41,50,23,603
2979,2011-05-09,2,0,5,0,1,1,1,0.46,0.4545,0.82,0.0896,31,22,53,0,602
2980,2011-05-09,2,0,5,0,1,1,1,0.44,0.4394,0.88,0.194,25,8,33,1,602
2981,2011-05-09,2,0,5,0,1,1,1,0.44,0.4394,0.94,0.194,6,2,8,2,602
2982,2011-05-09,2,0,5,0,1,1,1,0.46,0.4545,0.82,0.0896,0,7,7,3,602
2983,2011-05-09,2,0,5,0,1,1,1,0.42,0.4242,0.82,0.1642,0,4,4,4,602
2984,2011-05-09,2,0,5,0,1,1,1,0.42,0.4242,0.77,0.1642,0,23,23,5,602
2985,2011-05-09,2,0,5,0,1,1,1,0.44,0.4394,0.72,0.2537,2,87,89,6,602
2986,2011-05-09,2,0,5,0,1,1,1,0.48,0.4697,0.63,0.2537,16,221,237,7,602
2987,2011-05-09,2,0,5,0,1,1,1,0.52,0.5,0.55,0.2239,23,351,374,8,602
2988,2011-05-09,2,0,5,0,1,1,1,0.54,0.5152,0.56,0.1642,36,142,178,9,602
2989,2011-05-09,2,0,5,0,1,1,1,0.56,0.5303,0.52,0.194,24,95,119,10,602
2990,2011-05-09,2,0,5,0,1,1,1,0.6,0.6212,0.46,0.2239,26,99,125,11,602
2991,2011-05-09,2,0,5,0,1,1,1,0.6,0.6212,0.43,0.194,35,160,195,12,602
2992,2011-05-09,2,0,5,0,1,1,1,0.62,0.6212,0.38,0.2836,36,138,174,13,602
2993,2011-05-09,2,0,5,0,1,1,1,0.62,0.6212,0.41,0.2239,44,118,162,14,602
2994,2011-05-09,2,0,5,0,1,1,1,0.62,0.6212,0.41,0.2239,51,148,199,15,602
2995,2011-05-09,2,0,5,0,1,1,1,0.64,0.6212,0.38,0.2239,49,255,304,16,602
2996,2011-05-09,2,0,5,0,1,1,1,0.62,0.6212,0.38,0.2537,59,539,598,17,602
2997,2011-05-09,2,0,5,0,1,1,1,0.62,0.6212,0.38,0.2985,66,458,524,18,602
2998,2011-05-09,2,0,5,0,1,1,1,0.58,0.5455,0.43,0.194,45,339,384,19,602
2999,2011-05-09,2,0,5,0,1,1,1,0.54,0.5152,0.49,0.194,25,214,239,20,602
3000,2011-05-09,2,0,5,0,1,1,1,0.52,0.5,0.59,0.1343,28,128,156,21,602
3001,2011-05-09,2,0,5,0,1,1,1,0.52,0.5,0.68,0.0896,21,95,116,22,602
3002,2011-05-09,2,0,5,0,1,1,1,0.5,0.4848,0.68,0.0896,16,45,61,23,602
3003,2011-05-10,2,0,5,0,2,1,1,0.48,0.4697,0.63,0.194,6,12,18,0,601
3004,2011-05-10,2,0,5,0,2,1,1,0.46,0.4545,0.59,0.0896,3,12,15,1,601
3005,2011-05-10,2,0,5,0,2,1,1,0.44,0.4394,0.58,0.1343,1,4,5,2,601
3006,2011-05-10,2,0,5,0,2,1,1,0.44,0.4394,0.54,0.194,1,3,4,3,601
3007,2011-05-10,2,0,5,0,2,1,1,0.42,0.4242,0.62,0.2537,0,2,2,4,601
3008,2011-05-10,2,0,5,0,2,1,1,0.4,0.4091,0.66,0.2239,1,28,29,5,601
3009,2011-05-10,2,0,5,0,2,1,1,0.42,0.4242,0.67,0.1343,9,103,112,6,601
3010,2011-05-10,2,0,5,0,2,1,2,0.44,0.4394,0.62,0.1343,13,301,314,7,601
3011,2011-05-10,2,0,5,0,2,1,2,0.5,0.4848,0.51,0.1045,28,397,425,8,601
3012,2011-05-10,2,0,5,0,2,1,2,0.52,0.5,0.48,0.1045,29,176,205,9,601
3013,2011-05-10,2,0,5,0,2,1,2,0.56,0.5303,0.37,0.0896,27,100,127,10,601
3014,2011-05-10,2,0,5,0,2,1,2,0.56,0.5303,0.43,0.1343,17,108,125,11,601
3015,2011-05-10,2,0,5,0,2,1,2,0.6,0.6212,0.38,0.194,47,170,217,12,601
3016,2011-05-10,2,0,5,0,2,1,2,0.62,0.6212,0.38,0.2537,50,152,202,13,601
3017,2011-05-10,2,0,5,0,2,1,2,0.62,0.6212,0.33,0.194,42,134,176,14,601
3018,2011-05-10,2,0,5,0,2,1,2,0.64,0.6212,0.33,0.0896,28,152,180,15,601
3019,2011-05-10,2,0,5,0,2,1,1,0.66,0.6212,0.31,0.1045,56,271,327,16,601
3020,2011-05-10,2,0,5,0,2,1,1,0.64,0.6212,0.33,0.194,79,532,611,17,601
3021,2011-05-10,2,0,5,0,2,1,1,0.64,0.6212,0.29,0.1343,70,480,550,18,601
3022,2011-05-10,2,0,5,0,2,1,1,0.6,0.6212,0.43,0.2239,69,365,434,19,601
3023,2011-05-10,2,0,5,0,2,1,1,0.54,0.5152,0.6,0.1343,50,241,291,20,601
3024,2011-05-10,2,0,5,0,2,1,1,0.54,0.5152,0.52,0.194,30,173,203,21,601
3025,2011-05-10,2,0,5,0,2,1,1,0.52,0.5,0.55,0.1045,29,121,150,22,601
3026,2011-05-10,2,0,5,0,2,1,2,0.52,0.5,0.59,0.1343,9,72,81,23,601
3027,2011-05-11,2,0,5,0,3,1,2,0.52,0.5,0.55,0.1343,8,30,38,0,600
3028,2011-05-11,2,0,5,0,3,1,2,0.5,0.4848,0.59,0.1045,4,16,20,1,600
3029,2011-05-11,2,0,5,0,3,1,1,0.52,0.5,0.59,0.194,6,4,10,2,600
3030,2011-05-11,2,0,5,0,3,1,1,0.5,0.4848,0.63,0.2239,0,3,3,3,600
3031,2011-05-11,2,0,5,0,3,1,2,0.48,0.4697,0.88,0.1343,0,2,2,4,600
3032,2011-05-11,2,0,5,0,3,1,1,0.46,0.4545,0.88,0.1343,0,20,20,5,600
3033,2011-05-11,2,0,5,0,3,1,1,0.46,0.4545,0.82,0.1343,6,93,99,6,600
3034,2011-05-11,2,0,5,0,3,1,1,0.48,0.4697,0.72,0.194,25,293,318,7,600
3035,2011-05-11,2,0,5,0,3,1,1,0.48,0.4697,0.77,0.2537,21,421,442,8,600
3036,2011-05-11,2,0,5,0,3,1,1,0.52,0.5,0.72,0.1343,21,182,203,9,600
3037,2011-05-11,2,0,5,0,3,1,1,0.54,0.5152,0.68,0.0896,30,124,154,10,600
3038,2011-05-11,2,0,5,0,3,1,1,0.56,0.5303,0.64,0.0896,18,123,141,11,600
3039,2011-05-11,2,0,5,0,3,1,1,0.6,0.6212,0.56,0.194,41,185,226,12,600
3040,2011-05-11,2,0,5,0,3,1,1,0.62,0.6212,0.5,0.194,36,157,193,13,600
3041,2011-05-11,2,0,5,0,3,1,1,0.62,0.6212,0.53,0.0896,36,141,177,14,600
3042,2011-05-11,2,0,5,0,3,1,1,0.64,0.6212,0.41,0.194,48,131,179,15,600
3043,2011-05-11,2,0,5,0,3,1,1,0.66,0.6212,0.39,0.194,49,240,289,16,600
3044,2011-05-11,2,0,5,0,3,1,1,0.64,0.6212,0.47,0.1045,17,242,259,17,600
3045,2011-05-11,2,0,5,0,3,1,1,0.62,0.6212,0.5,0.2985,40,234,274,18,600
3046,2011-05-11,2,0,5,0,3,1,1,0.56,0.5303,0.52,0.1343,60,341,401,19,600
3047,2011-05-11,2,0,5,0,3,1,1,0.54,0.5152,0.64,0.1343,28,245,273,20,600
3048,2011-05-11,2,0,5,0,3,1,1,0.54,0.5152,0.6,0.194,32,202,234,21,600
3049,2011-05-11,2,0,5,0,3,1,1,0.5,0.4848,0.72,0.2537,12,134,146,22,600
3050,2011-05-11,2,0,5,0,3,1,1,0.46,0.4545,0.88,0.2537,12,69,81,23,600
3051,2011-05-12,2,0,5,0,4,1,2,0.46,0.4545,0.88,0.2239,5,39,44,0,599
3052,2011-05-12,2,0,5,0,4,1,1,0.46,0.4545,0.88,0.2239,1,16,17,1,599
3053,2011-05-12,2,0,5,0,4,1,1,0.44,0.4394,0.94,0.194,1,14,15,2,599
3054,2011-05-12,2,0,5,0,4,1,1,0.44,0.4394,0.88,0.1343,0,5,5,3,599
3055,2011-05-12,2,0,5,0,4,1,1,0.42,0.4242,0.94,0.194,1,5,6,4,599
3056,2011-05-12,2,0,5,0,4,1,1,0.42,0.4242,0.94,0.1343,2,27,29,5,599
3057,2011-05-12,2,0,5,0,4,1,1,0.44,0.4394,0.88,0.194,9,103,112,6,599
3058,2011-05-12,2,0,5,0,4,1,1,0.46,0.4545,0.88,0.1343,14,283,297,7,599
3059,2011-05-12,2,0,5,0,4,1,1,0.48,0.4697,0.82,0.194,27,394,421,8,599
3060,2011-05-12,2,0,5,0,4,1,2,0.5,0.4848,0.77,0.2836,21,191,212,9,599
3061,2011-05-12,2,0,5,0,4,1,2,0.54,0.5152,0.68,0.2239,28,119,147,10,599
3062,2011-05-12,2,0,5,0,4,1,1,0.58,0.5455,0.6,0.2239,43,136,179,11,599
3063,2011-05-12,2,0,5,0,4,1,1,0.58,0.5455,0.6,0.2239,43,164,207,12,599
3064,2011-05-12,2,0,5,0,4,1,2,0.62,0.6212,0.57,0.2985,48,170,218,13,599
3065,2011-05-12,2,0,5,0,4,1,2,0.62,0.6061,0.61,0.2239,43,148,191,14,599
3066,2011-05-12,2,0,5,0,4,1,2,0.64,0.6212,0.53,0.2537,54,163,217,15,599
3067,2011-05-12,2,0,5,0,4,1,2,0.64,0.6212,0.57,0.2537,50,238,288,16,599
3068,2011-05-12,2,0,5,0,4,1,2,0.64,0.6212,0.57,0.194,54,540,594,17,599
3069,2011-05-12,2,0,5,0,4,1,1,0.62,0.6061,0.69,0.2239,64,463,527,18,599
3070,2011-05-12,2,0,5,0,4,1,2,0.6,0.6061,0.64,0.194,59,305,364,19,599
3071,2011-05-12,2,0,5,0,4,1,1,0.6,0.6061,0.64,0.194,56,220,276,20,599
3072,2011-05-12,2,0,5,0,4,1,1,0.56,0.5303,0.83,0.1343,31,192,223,21,599
3073,2011-05-12,2,0,5,0,4,1,1,0.54,0.5152,0.83,0.194,25,147,172,22,599
3074,2011-05-12,2,0,5,0,4,1,2,0.54,0.5152,0.77,0.194,16,87,103,23,599
3075,2011-05-13,2,0,5,0,5,1,2,0.52,0.5,0.83,0.1642,6,46,52,0,598
3076,2011-05-13,2,0,5,0,5,1,1,0.52,0.5,0.83,0.1642,5,15,20,1,598
3077,2011-05-13,2,0,5,0,5,1,2,0.5,0.4848,0.88,0.1343,3,8,11,2,598
3078,2011-05-13,2,0,5,0,5,1,2,0.5,0.4848,0.88,0.1343,2,2,4,3,598
3079,2011-05-13,2,0,5,0,5,1,3,0.5,0.4848,0.88,0.1642,2,3,5,4,598
3080,2011-05-13,2,0,5,0,5,1,2,0.5,0.4848,0.88,0.194,1,24,25,5,598
3081,2011-05-13,2,0,5,0,5,1,3,0.5,0.4848,0.88,0.1343,6,76,82,6,598
3082,2011-05-13,2,0,5,0,5,1,3,0.5,0.4848,0.88,0.1642,16,141,157,7,598
3083,2011-05-13,2,0,5,0,5,1,2,0.5,0.4848,0.88,0.194,26,361,387,8,598
3084,2011-05-13,2,0,5,0,5,1,2,0.5,0.4848,0.88,0.194,18,215,233,9,598
3085,2011-05-13,2,0,5,0,5,1,2,0.52,0.5,0.83,0.1343,31,99,130,10,598
